material_id,qe_input_path,qe_output_path,converged,job_done,scf_iterations,final_energy_ry,energy_ev,max_force,pressure_kbar,wall_time,failure_reason,ecutwfc,ecutrho,kpoints,smearing,mixing_beta,pseudo_family,pseudopotentials,calculation_hash
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid237948_attempt3/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid237948_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid237984_attempt1/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid237984_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid237984_attempt2/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid237984_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid237984_attempt3/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid237984_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238020_attempt1/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238020_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238020_attempt2/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238020_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238020_attempt3/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238020_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238056_attempt1/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238056_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238056_attempt2/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238056_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238056_attempt3/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238056_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238092_attempt1/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238092_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238092_attempt2/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238092_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238092_attempt3/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238092_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238128_attempt1/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238128_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238128_attempt2/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238128_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h2_r2p000000,outputs/qe_runs/h2_r2p000000_pid238128_attempt3/espresso.pwi,outputs/qe_runs/h2_r2p000000_pid238128_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9691eb15ac46337b35fd50a692243b6260b90ecc8a576a0dfa4814a425a6fe00
h_atom,outputs/qe_runs/h_atom_pid237608_attempt1/espresso.pwi,outputs/qe_runs/h_atom_pid237608_attempt1/espresso.pwo,True,True,5,-0.99979566,-13.602912935661246,0.0,-0.01,11.62s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",956fc0d22603301c66a640e6eec277238ad5d44f51254fad38940fe6e65421ad
aln_2d,outputs/qe_runs_aln_2d/a3p0059_pid243256_att1/espresso.pwi,outputs/qe_runs_aln_2d/a3p0059_pid243256_att1/espresso.pwo,True,True,15,-239.22894423,-3254.875601331226,2e-06,42.73,1m50.69s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",dd83fea0809ba65ef2223f035285fcb78d46df3ba5ba197696719ba512d063f2
aln_2d,outputs/qe_runs_aln_2d/a3p0500_pid243256_att1/espresso.pwi,outputs/qe_runs_aln_2d/a3p0500_pid243256_att1/espresso.pwo,True,True,15,-239.26375472,-3255.3492221756273,2e-06,25.43,1m54.11s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",5556248213e564b7e4df4c79449d257eccf89b3c5fcfb56bf6d65b5549152796
aln_2d,outputs/qe_runs_aln_2d/a3p1300_pid243256_att1/espresso.pwi,outputs/qe_runs_aln_2d/a3p1300_pid243256_att1/espresso.pwo,True,True,15,-239.28699319,-3255.665397667095,0.0,-0.21,2m 8.45s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",d89dae97f72618329579d4d8e517fdfaa25ab7e1d500e4b31cf528f58a1525ed
aln_2d,outputs/qe_runs_aln_2d/a3p2200_pid243256_att1/espresso.pwi,outputs/qe_runs_aln_2d/a3p2200_pid243256_att1/espresso.pwo,True,True,15,-239.26239832,-3255.330767413475,0.0,-21.77,2m14.42s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",b2b8540a6f79898715e8b0035a6d1e6833176e1e546b0cf97ac6d82326dfc539
bulk_ag,outputs/qe_runs_bulk_ag/a3p9500_pid240698_att1/espresso.pwi,outputs/qe_runs_bulk_ag/a3p9500_pid240698_att1/espresso.pwo,True,True,8,-1149.27999408,-15636.750911848841,0.0,200.92,53.16s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Ag"":""Ag_ONCV_PBE-1.0.oncvpsp.upf""}",02b7b969bd8d83f6f489aad4e982088291248d838c1519856a8a1cdd8ee7be45
bulk_ag,outputs/qe_runs_bulk_ag/a4p0900_pid240698_att1/espresso.pwi,outputs/qe_runs_bulk_ag/a4p0900_pid240698_att1/espresso.pwo,True,True,8,-1149.31511404,-15637.228743247093,0.0,40.88,52.51s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Ag"":""Ag_ONCV_PBE-1.0.oncvpsp.upf""}",0c187be7541722879172fbc8419c0e9d2d94939bc5dbc08d6c469dfbddab5e92
bulk_ag,outputs/qe_runs_bulk_ag/a4p1495_pid240698_att1/espresso.pwi,outputs/qe_runs_bulk_ag/a4p1495_pid240698_att1/espresso.pwo,True,True,8,-1149.31764711,-15637.263207420172,0.0,-2.89,58.09s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Ag"":""Ag_ONCV_PBE-1.0.oncvpsp.upf""}",5d3e6a02ec97ec264460fbf9b69254b93287433b2a3c6c2eb9973b17ced138ed
bulk_ag,outputs/qe_runs_bulk_ag/a4p2400_pid240698_att1/espresso.pwi,outputs/qe_runs_bulk_ag/a4p2400_pid240698_att1/espresso.pwo,True,True,8,-1149.31135675,-15637.177622712377,0.0,-50.93,59.68s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Ag"":""Ag_ONCV_PBE-1.0.oncvpsp.upf""}",97b50a2ea961a945b7e0ddde0bbe749482f60942dc10be97f6aedf40e91e71b4
bulk_ag,outputs/qe_runs_bulk_ag/a4p2933_pid240746_att1/espresso.pwi,outputs/qe_runs_bulk_ag/a4p2933_pid240746_att1/espresso.pwo,True,True,8,-1149.30316581,-15637.066179296351,0.0,-70.63,6m22.45s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Ag"":""Ag_ONCV_PBE-1.0.oncvpsp.upf""}",59203aa851a1189b6a54499f23760d9d2c6fbaf296bfcc35fb9f5fc2b30473b3
bulk_ag,outputs/qe_runs_bulk_ag/a4p3000_pid240745_att1/espresso.pwi,outputs/qe_runs_bulk_ag/a4p3000_pid240745_att1/espresso.pwo,True,True,8,-1149.30194926,-15637.049627290378,0.0,-72.8,6m24.72s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Ag"":""Ag_ONCV_PBE-1.0.oncvpsp.upf""}",a4117c10c9eed6adc9d449557e4900191a9ab56575284a4716583a89f9184c2d
bulk_al,outputs/qe_runs_bulk_al/a3p9000_pid239739_att1/espresso.pwi,outputs/qe_runs_bulk_al/a3p9000_pid239739_att1/espresso.pwo,True,True,6,-157.99626053,-2149.6486353517894,0.0,104.28,14.06s WALL,,50.0,400.0,12 12 12 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",0866947daac1c1b6b4753a81ddad33dd33a99cd5f921a47a0334862ead4418a2
bulk_al,outputs/qe_runs_bulk_al/a3p9400_pid239456_att1/espresso.pwi,outputs/qe_runs_bulk_al/a3p9400_pid239456_att1/espresso.pwo,True,True,6,-20.15248809,-274.18856861733144,0.0,72.52,3.32s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-rrkjus_psl.1.0.0.UPF""}",097415ae180ce19e9b2c96c2efdcdeff5e5c4b66479f1ea3014903696b3f3d03
bulk_al,outputs/qe_runs_bulk_al/a3p9400_pid239519_att1/espresso.pwi,outputs/qe_runs_bulk_al/a3p9400_pid239519_att1/espresso.pwo,True,True,6,-158.00460165,-2149.7621220708115,0.0,73.42,5.18s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",f8b7972fd519f8d78271ec41e9b075374c6214b47decbd392bb54a994be9f94a
bulk_al,outputs/qe_runs_bulk_al/a4p0394_pid239456_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p0394_pid239456_att1/espresso.pwo,True,True,6,-20.1601711,-274.29310129365234,0.0,2.48,4.17s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-rrkjus_psl.1.0.0.UPF""}",604dfe67f100be6ecab5c0e6fefdf52e115559127b9cbed3fbf2e721f0ad264b
bulk_al,outputs/qe_runs_bulk_al/a4p0394_pid239519_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p0394_pid239519_att1/espresso.pwo,True,True,6,-158.01241358,-2149.8684087930897,0.0,2.83,6.08s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",cc2ac54dd7f59be850edc839b88d5634bb896c5697276f89e48f469d45850ca6
bulk_al,outputs/qe_runs_bulk_al/a4p0400_pid239456_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p0400_pid239456_att1/espresso.pwo,True,True,6,-20.16017461,-274.2931490496352,0.0,2.1,3.88s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-rrkjus_psl.1.0.0.UPF""}",7656105972929f140aaf74e515b6a6c0d16e91582ed15df9c1e49b4fc64a4591
bulk_al,outputs/qe_runs_bulk_al/a4p0400_pid239519_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p0400_pid239519_att1/espresso.pwo,True,True,6,-158.01241757,-2149.868463079805,0.0,2.45,5.90s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",8830d5a9693b54cb68040799ad46fd042d45adb42d42c187cfab0ae1272e9afa
bulk_al,outputs/qe_runs_bulk_al/a4p0494_pid239739_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p0494_pid239739_att1/espresso.pwo,True,True,6,-158.01049548,-2149.8423117131106,0.0,-5.69,16.19s WALL,,50.0,400.0,12 12 12 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",a44fb5a944ac72de440c9233e5fb04f42b2ba28ab30afcd6f44445e519d422b5
bulk_al,outputs/qe_runs_bulk_al/a4p0500_pid239739_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p0500_pid239739_att1/espresso.pwo,True,True,6,-158.01048715,-2149.8421983776866,0.0,-6.04,16.25s WALL,,50.0,400.0,12 12 12 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",ec6957bb51b4fee055f85737126d1087cb1ab23b92985c7aadf5ef7b7a68c9ec
bulk_al,outputs/qe_runs_bulk_al/a4p1500_pid239456_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p1500_pid239456_att1/espresso.pwo,True,True,7,-20.15340455,-274.20103769085097,0.0,-51.45,6.22s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-rrkjus_psl.1.0.0.UPF""}",15baa5d12536be5402f999742eb01975604ddaa8ff3cd298883ac7c41c07a28a
bulk_al,outputs/qe_runs_bulk_al/a4p1500_pid239519_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p1500_pid239519_att1/espresso.pwo,True,True,6,-158.00568797,-2149.776902207365,0.0,-51.44,5.94s WALL,,30.0,240.0,8 8 8 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",551d44aeefcc24b4dfb3827b8ac789499ba548652458f8d5f358cbbba20ea317
bulk_al,outputs/qe_runs_bulk_al/a4p2000_pid239739_att1/espresso.pwi,outputs/qe_runs_bulk_al/a4p2000_pid239739_att1/espresso.pwo,True,True,6,-157.99610116,-2149.646467012476,0.0,-68.69,15.10s WALL,,50.0,400.0,12 12 12 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",97df07da9ea81c2e50ebeb64781c3675ea353ce843a159ac76522a1c86093df9
bulk_al,outputs/qe_runs_bulk_al/reference_0_pid239915_att1/espresso.pwi,outputs/qe_runs_bulk_al/reference_0_pid239915_att1/espresso.pwo,False,False,8,-39.24269225,-533.9240280735949,,,,job_not_completed,50.0,400.0,12 12 12 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",5284423bfbcfb7bef1240f6509f450f62751a4f8a2b479da5b88eeae39b32ca6
bulk_al,outputs/qe_runs_bulk_al/reference_0_pid240176_att1/espresso.pwi,outputs/qe_runs_bulk_al/reference_0_pid240176_att1/espresso.pwo,False,False,4,-39.24264533,-533.9233896944736,,,,job_not_completed,50.0,400.0,12 12 12 0 0 0,mv,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF""}",603172f2e4c185fbb890a3a69b17fbc0ffc7d0fe83865e1a0f283f91d0a5c163
bulk_al2o3,outputs/qe_runs_bulk_al2o3/a4p6500_c_over_a2p6500_pid241965_att1/espresso.pwi,outputs/qe_runs_bulk_al2o3/a4p6500_c_over_a2p6500_pid241965_att1/espresso.pwo,True,True,16,-406.82701686,-5535.163545540266,0.265832,-131.54,4m10.49s WALL,,70.0,560.0,6 6 4 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",f436be4c9696530215df98996e8d937400b3d66366436e3d36b30dd5f418ce2d
bulk_al2o3,outputs/qe_runs_bulk_al2o3/a4p7000_c_over_a2p6800_pid241965_att1/espresso.pwi,outputs/qe_runs_bulk_al2o3/a4p7000_c_over_a2p6800_pid241965_att1/espresso.pwo,True,True,16,-406.7611822,-5534.267819359449,0.27501,-127.39,4m16.56s WALL,,70.0,560.0,6 6 4 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",1240edac0b9e6fb12a0ea2cefcf5669698a7040bb84538fb0e93012bc374af4f
bulk_al2o3,outputs/qe_runs_bulk_al2o3/a4p7200_c_over_a2p7000_pid241965_att1/espresso.pwi,outputs/qe_runs_bulk_al2o3/a4p7200_c_over_a2p7000_pid241965_att1/espresso.pwo,True,True,17,-406.73115023,-5533.859213591751,0.279115,-125.28,4m42.91s WALL,,70.0,560.0,6 6 4 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",3ba1e98b1fd09b411ce90fffcc9c71689ae995ad0bada79a92955b5e112a6bb1
bulk_al2o3,outputs/qe_runs_bulk_al2o3/a4p7600_c_over_a2p7300_pid241965_att1/espresso.pwi,outputs/qe_runs_bulk_al2o3/a4p7600_c_over_a2p7300_pid241965_att1/espresso.pwo,True,True,17,-406.67609531,-5533.110153245319,0.285816,-121.29,4m52.89s WALL,,70.0,560.0,6 6 4 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",90d98b17161850f86e18057a914caa56430a6b2279b63667d0f31e016ea62530
bulk_al2o3,outputs/qe_runs_bulk_al2o3/a4p8500_c_over_a2p7800_pid241965_att1/espresso.pwi,outputs/qe_runs_bulk_al2o3/a4p8500_c_over_a2p7800_pid241965_att1/espresso.pwo,True,True,20,-406.56187838,-5531.556152746289,0.296421,-112.58,5m55.68s WALL,,70.0,560.0,6 6 4 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",27535e092a60f50a8fc82aa8e09cb60e42370f8e02d1fa9731542fdd256c2ef5
bulk_al2o3,outputs/qe_runs_bulk_al2o3/a4p8800_c_over_a2p7600_pid241965_att1/espresso.pwi,outputs/qe_runs_bulk_al2o3/a4p8800_c_over_a2p7600_pid241965_att1/espresso.pwo,True,True,19,-406.54084161,-5531.269932909369,0.297189,-111.13,5m45.91s WALL,,70.0,560.0,6 6 4 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",be62cd3b9bf993e22790c4d0c98512478f08826bfc0b87374f0235fee556b213
bulk_alas,outputs/qe_runs_bulk_alas/a5p5000_pid241403_att1/espresso.pwi,outputs/qe_runs_bulk_alas/a5p5000_pid241403_att1/espresso.pwo,True,True,9,-231.04571432,-3143.5370864208603,2e-06,109.03,51.52s WALL,,60.0,480.0,8 8 8 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""As"":""As.pbe-n-rrkjus_psl.0.2.UPF""}",1daf4cabe0cf8af38140e5e99c89a37f7e785e49964815ff6dc9904818c3d24f
bulk_alas,outputs/qe_runs_bulk_alas/a5p5767_pid241448_att1/espresso.pwi,outputs/qe_runs_bulk_alas/a5p5767_pid241448_att1/espresso.pwo,True,True,9,-231.07389194,-3143.9204624715167,0.0,66.41,4m39.82s WALL,,60.0,480.0,8 8 8 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""As"":""As.pbe-n-rrkjus_psl.0.2.UPF""}",0f5124b9bf18e91f4820d0dc16df76db1640498348ad957fb5d77a7d55619492
bulk_alas,outputs/qe_runs_bulk_alas/a5p5833_pid241449_att1/espresso.pwi,outputs/qe_runs_bulk_alas/a5p5833_pid241449_att1/espresso.pwo,True,True,10,-231.07574251,-3143.945640759039,3e-06,63.04,4m45.92s WALL,,60.0,480.0,8 8 8 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""As"":""As.pbe-n-rrkjus_psl.0.2.UPF""}",cffbdc8c5d86aee3548b3e1d90f0950a44e525c20388a12fbb09ca362648890e
bulk_alas,outputs/qe_runs_bulk_alas/a5p6600_pid241403_att1/espresso.pwi,outputs/qe_runs_bulk_alas/a5p6600_pid241403_att1/espresso.pwo,True,True,11,-231.09070872,-3144.1492664195134,3e-06,27.82,1m 0.46s WALL,,60.0,480.0,8 8 8 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""As"":""As.pbe-n-rrkjus_psl.0.2.UPF""}",9fd4fe6a9091ce8b2772dbe7d37fb3510e1ff6aebe7a1e1726f1f280f97ba493
bulk_alas,outputs/qe_runs_bulk_alas/a5p7311_pid241403_att1/espresso.pwi,outputs/qe_runs_bulk_alas/a5p7311_pid241403_att1/espresso.pwo,True,True,10,-231.09505666,-3144.2084231568706,1e-06,0.37,57.79s WALL,,60.0,480.0,8 8 8 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""As"":""As.pbe-n-rrkjus_psl.0.2.UPF""}",cab2cce240a795571fbc2b9414d23e235b83621c1ba992d05ad290a04e1b5685
bulk_alas,outputs/qe_runs_bulk_alas/a5p8000_pid241403_att1/espresso.pwi,outputs/qe_runs_bulk_alas/a5p8000_pid241403_att1/espresso.pwo,True,True,12,-231.09154311,-3144.1606188737983,0.0,-22.03,1m12.44s WALL,,60.0,480.0,8 8 8 0 0 0,gaussian,0.4,PSLibrary,"{""Al"":""Al.pbe-n-kjpaw_psl.1.0.0.UPF"",""As"":""As.pbe-n-rrkjus_psl.0.2.UPF""}",fa5825ebccf91c11920354a3b646dcf97841701cd04f2ec1bbd57d463a3529e2
bulk_au,outputs/qe_runs_bulk_au/a3p9500_pid240793_att1/espresso.pwi,outputs/qe_runs_bulk_au/a3p9500_pid240793_att1/espresso.pwo,True,True,7,-1098.63097248,-14947.635866979346,0.0,324.01,53.59s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Au"":""Au_ONCV_PBE-1.0.oncvpsp.upf""}",83ff8b0be59503eb49de4abce572bef5cce347f8a48a25c6368bee489e83316c
bulk_au,outputs/qe_runs_bulk_au/a4p0800_pid240793_att1/espresso.pwi,outputs/qe_runs_bulk_au/a4p0800_pid240793_att1/espresso.pwo,True,True,7,-1098.68658771,-14948.392550731689,0.0,83.8,59.01s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Au"":""Au_ONCV_PBE-1.0.oncvpsp.upf""}",33e3c50e87b8a2974baa3cedb090f1b5d283bdef17782e779581533aad84c40b
bulk_au,outputs/qe_runs_bulk_au/a4p1460_pid240793_att1/espresso.pwi,outputs/qe_runs_bulk_au/a4p1460_pid240793_att1/espresso.pwo,True,True,8,-1098.69312066,-14948.481436044578,0.0,4.09,1m 7.17s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Au"":""Au_ONCV_PBE-1.0.oncvpsp.upf""}",3edf23a346c0fc38eb7bbd44e3856aa5d52710b929c0ce0a42ef1367fb639d52
bulk_au,outputs/qe_runs_bulk_au/a4p2200_pid240793_att1/espresso.pwi,outputs/qe_runs_bulk_au/a4p2200_pid240793_att1/espresso.pwo,True,True,7,-1098.68776358,-14948.408549258062,0.0,-61.49,1m 3.58s WALL,,60.0,480.0,12 12 12 0 0 0,mv,0.4,ONCV,"{""Au"":""Au_ONCV_PBE-1.0.oncvpsp.upf""}",d8817340e0d9150cbaf364e924eb6669a0563247d700a519b4577c833e2b6a1e
